,n_clicks,n_visitas,monto_compras,monto_descuentos,dias_primera_compra,info_perfil
6395,294.0,85.0,2759.9,76.0,216.0,203.0
6396,258.0,69.0,3358.7,97.2,234.0,217.0
6397,181.0,74.0,3786.1,105.4,194.0,202.0
6398,330.0,57.0,4087.1,92.4,197.0,231.0
6399,326.0,57.0,2772.2,95.8,207.0,173.0
6400,262.0,71.0,2589.3,73.1,172.0,209.0
6401,232.0,59.0,4063.1,77.7,197.0,231.0
6402,245.0,38.0,2286.6,75.1,196.0,157.0
6403,239.0,65.0,3324.7,105.9,177.0,235.0
6404,264.0,47.0,3768.3,84.6,207.0,143.0
6405,274.0,86.0,4411.5,107.8,149.0,216.0
6406,189.0,75.0,4220.9,77.5,203.0,217.0
6407,176.0,63.0,3351.3,76.8,145.0,215.0
6408,241.0,51.0,3013.9,51.3,231.0,146.0
6409,261.0,62.0,2541.8,89.6,200.0,192.0
6410,185.0,58.0,3266.7,82.0,183.0,167.0
6411,268.0,65.0,3994.4,94.8,171.0,234.0
6412,308.0,57.0,2567.7,93.4,155.0,173.0
6413,229.0,50.0,2416.9,119.5,213.0,242.0
6414,303.0,79.0,3743.9,95.3,215.0,233.0
6415,210.0,62.0,3288.9,75.8,196.0,177.0
6416,277.0,68.0,4157.3,88.0,175.0,249.0
6417,198.0,92.0,3281.8,75.1,205.0,170.0
6418,243.0,55.0,3039.2,75.7,155.0,145.0
6419,191.0,83.0,3685.9,81.1,249.0,174.0
6420,249.0,79.0,2451.3,82.7,198.0,198.0
6421,281.0,55.0,2936.8,75.6,159.0,205.0
6422,321.0,96.0,2233.2,66.4,191.0,245.0
6423,213.0,82.0,3659.0,63.8,235.0,181.0
6424,232.0,59.0,3492.4,77.8,137.0,187.0
6425,163.0,62.0,3083.4,68.8,130.0,158.0
6426,282.0,90.0,2984.4,75.3,187.0,128.0
6427,207.0,87.0,3818.0,79.8,247.0,122.0
6428,209.0,71.0,3142.3,69.5,201.0,112.0
6429,246.0,67.0,3417.9,71.5,153.0,191.0
6430,314.0,68.0,2237.4,90.1,186.0,240.0
6431,206.0,59.0,3166.5,94.0,205.0,219.0
6432,311.0,66.0,3908.3,95.4,194.0,180.0
6433,290.0,43.0,4120.7,70.3,140.0,185.0
6434,255.0,70.0,2919.7,56.3,150.0,203.0
6435,298.0,63.0,3233.9,76.5,186.0,158.0
6436,251.0,57.0,3608.0,80.6,182.0,166.0
6437,195.0,69.0,2552.4,109.8,163.0,233.0
6438,253.0,59.0,3261.6,87.9,172.0,184.0
6439,245.0,51.0,2521.9,88.6,170.0,159.0
6440,194.0,52.0,2727.7,91.5,214.0,217.0
6441,305.0,82.0,2363.2,101.9,240.0,220.0
6442,213.0,47.0,2705.0,88.8,201.0,172.0
6443,172.0,82.0,3751.3,112.6,157.0,226.0
6444,207.0,73.0,4085.9,88.5,143.0,176.0
6445,272.0,64.0,3230.2,97.3,183.0,203.0
6446,310.0,70.0,3181.6,86.4,153.0,169.0
6447,266.0,57.0,3653.3,71.5,193.0,210.0
6448,261.0,67.0,2882.4,60.0,244.0,164.0
6449,368.0,65.0,2572.8,89.4,166.0,116.0
6450,207.0,47.0,2969.3,77.6,174.0,160.0
6451,225.0,54.0,3102.7,115.6,197.0,185.0
6452,239.0,70.0,3188.1,104.2,207.0,197.0
6453,195.0,49.0,2895.6,61.9,142.0,178.0
6454,222.0,78.0,3057.7,88.0,205.0,206.0
6455,343.0,82.0,3591.8,100.7,172.0,191.0
6456,246.0,82.0,2581.2,117.0,215.0,118.0
6457,270.0,73.0,4291.8,59.4,228.0,181.0
6458,201.0,66.0,2950.9,107.0,127.0,232.0
6459,244.0,59.0,3250.1,84.4,227.0,178.0
6460,313.0,41.0,2873.4,75.4,162.0,126.0
6461,225.0,62.0,4175.4,76.5,236.0,179.0
6462,346.0,52.0,1779.2,39.8,188.0,148.0
6463,273.0,67.0,3257.6,76.3,192.0,153.0
6464,326.0,71.0,2866.0,100.4,243.0,182.0
6465,302.0,63.0,3279.8,71.0,208.0,222.0
6466,292.0,74.0,2910.5,67.7,215.0,72.0
6467,278.0,64.0,3313.6,67.4,182.0,186.0
6468,273.0,49.0,4202.8,108.3,184.0,151.0
6469,317.0,67.0,3359.3,70.1,176.0,169.0
6470,219.0,65.0,2854.2,83.0,206.0,102.0
6471,276.0,60.0,3004.6,47.6,208.0,179.0
6472,185.0,81.0,2873.9,71.3,182.0,226.0
6473,335.0,52.0,3299.4,77.7,197.0,235.0
6474,294.0,85.0,3553.7,58.9,216.0,178.0
6475,280.0,77.0,3252.4,64.0,225.0,184.0
6476,226.0,67.0,3098.3,69.7,166.0,99.0
6477,253.0,45.0,3584.5,63.1,188.0,142.0
6478,277.0,89.0,1907.7,65.9,234.0,186.0
6479,139.0,85.0,2982.8,76.0,144.0,315.0
6480,279.0,60.0,2950.8,72.4,173.0,222.0
6481,233.0,55.0,2502.0,125.1,196.0,160.0
6482,322.0,93.0,4994.6,92.5,262.0,234.0
6483,292.0,75.0,4124.8,83.1,229.0,250.0
6484,287.0,83.0,3575.6,71.9,193.0,149.0
6485,313.0,41.0,3264.7,83.3,172.0,142.0
6486,298.0,48.0,3578.0,77.6,175.0,187.0
6487,369.0,86.0,3051.9,106.6,210.0,151.0
6488,281.0,61.0,2867.5,61.4,205.0,225.0
6489,326.0,67.0,3162.2,100.3,154.0,183.0
6490,336.0,59.0,3582.5,73.3,269.0,189.0
6491,252.0,78.0,3136.8,103.7,223.0,199.0
6492,305.0,68.0,3384.2,106.0,184.0,235.0
6493,286.0,52.0,2466.9,88.7,146.0,178.0
6494,242.0,67.0,4198.6,79.8,206.0,154.0
6495,305.0,69.0,2979.4,65.1,194.0,178.0
6496,289.0,65.0,3753.5,64.9,198.0,177.0
6497,390.0,60.0,2227.1,80.1,233.0,229.0
6498,295.0,58.0,2923.2,100.2,208.0,119.0
6499,303.0,44.0,3070.9,82.2,179.0,171.0
6500,322.0,86.0,4150.5,103.5,228.0,231.0
6501,279.0,63.0,3185.9,100.8,233.0,133.0
6502,265.0,58.0,2460.8,76.1,151.0,235.0
6503,259.0,58.0,3458.4,102.5,186.0,200.0
6504,180.0,85.0,4371.5,76.7,230.0,173.0
6505,236.0,85.0,2391.5,63.9,211.0,219.0
6506,341.0,85.0,2494.2,71.5,167.0,121.0
6507,291.0,50.0,2638.7,60.1,230.0,160.0
6508,245.0,89.0,3624.5,81.0,246.0,212.0
6509,321.0,45.0,3731.3,71.6,132.0,190.0
6510,331.0,64.0,3016.0,73.1,208.0,181.0
6511,266.0,67.0,2654.8,101.5,128.0,222.0
6512,378.0,70.0,2296.8,78.7,155.0,245.0
6513,267.0,74.0,3843.6,96.3,164.0,209.0
6514,242.0,67.0,3198.5,60.7,174.0,251.0
6515,270.0,55.0,3407.0,74.3,141.0,115.0
6516,269.0,65.0,3568.2,45.4,204.0,163.0
6517,282.0,74.0,3622.0,65.7,233.0,178.0
6518,257.0,67.0,3669.0,66.6,191.0,191.0
6519,307.0,69.0,3247.0,86.5,154.0,212.0
6520,197.0,55.0,3801.4,58.0,215.0,202.0
6521,263.0,56.0,2662.6,77.2,197.0,199.0
6522,246.0,54.0,3400.6,86.7,192.0,173.0
6523,278.0,69.0,3075.9,86.5,217.0,192.0
6524,152.0,65.0,2307.9,67.6,208.0,189.0
6525,276.0,57.0,2995.4,50.9,92.0,138.0
6526,259.0,68.0,3198.5,74.4,161.0,255.0
6527,173.0,104.0,3328.4,82.8,200.0,224.0
6528,273.0,52.0,2770.9,88.1,211.0,187.0
6529,253.0,78.0,3076.1,71.2,210.0,134.0
6530,325.0,60.0,2897.7,95.2,196.0,154.0
6531,264.0,56.0,3211.8,62.9,232.0,212.0
6532,282.0,60.0,3582.5,68.8,199.0,223.0
6533,311.0,59.0,3627.2,77.9,229.0,112.0
6534,286.0,75.0,3196.6,82.4,167.0,290.0
6535,232.0,80.0,2491.7,81.9,210.0,156.0
6536,296.0,77.0,4473.0,68.6,175.0,143.0
6537,261.0,57.0,1945.6,78.2,219.0,172.0
6538,232.0,63.0,3089.8,56.0,201.0,222.0
6539,268.0,93.0,2731.0,103.9,255.0,245.0
6540,185.0,56.0,3137.2,89.2,160.0,125.0
6541,225.0,38.0,3081.9,91.9,157.0,224.0
6542,186.0,81.0,2837.0,95.8,186.0,161.0
6543,251.0,59.0,4276.2,116.6,198.0,196.0
6544,186.0,92.0,3066.6,93.2,143.0,207.0
6545,270.0,77.0,3827.6,76.5,217.0,142.0
6546,305.0,71.0,3480.6,77.0,252.0,171.0
6547,295.0,85.0,3016.2,83.4,153.0,188.0
6548,187.0,73.0,3905.9,89.4,172.0,241.0
6549,182.0,67.0,3296.2,56.7,255.0,207.0
6550,222.0,87.0,3445.6,66.3,114.0,156.0
6551,248.0,77.0,2707.5,35.9,154.0,161.0
6552,177.0,70.0,2942.1,92.8,212.0,176.0
6553,219.0,45.0,3411.1,89.0,283.0,125.0
6554,219.0,80.0,2855.9,59.9,221.0,186.0
6555,231.0,57.0,3182.2,90.1,259.0,187.0
6556,144.0,54.0,3819.4,70.0,214.0,185.0
6557,179.0,65.0,3175.6,83.1,168.0,208.0
6558,225.0,56.0,4433.4,79.7,163.0,213.0
6559,211.0,47.0,3464.1,87.2,162.0,205.0
6560,244.0,71.0,2641.3,62.3,179.0,250.0
6561,229.0,80.0,4607.6,60.0,163.0,177.0
6562,258.0,42.0,4039.9,79.1,254.0,143.0
6563,174.0,51.0,2943.0,93.7,186.0,107.0
6564,242.0,65.0,3476.9,92.2,177.0,153.0
6565,173.0,52.0,3056.6,74.4,185.0,186.0
6566,281.0,79.0,2933.3,73.4,191.0,176.0
6567,302.0,65.0,2249.9,79.9,174.0,189.0
6568,209.0,65.0,3556.2,69.9,110.0,204.0
6569,247.0,85.0,4279.9,81.2,200.0,226.0
6570,276.0,82.0,4296.5,102.4,217.0,170.0
6571,235.0,74.0,3327.5,61.7,206.0,191.0
6572,258.0,90.0,2925.6,59.5,140.0,150.0
6573,211.0,75.0,3508.1,82.9,246.0,211.0
6574,332.0,75.0,2517.8,109.3,231.0,136.0
6575,248.0,69.0,3134.4,53.4,203.0,199.0
6576,237.0,53.0,3161.5,78.1,237.0,188.0
6577,291.0,91.0,2965.0,79.5,215.0,197.0
6578,282.0,75.0,2760.1,91.0,154.0,207.0
6579,170.0,42.0,3376.4,86.9,169.0,207.0
6580,307.0,68.0,3152.9,72.9,190.0,247.0
6581,241.0,71.0,3415.8,78.5,199.0,197.0
6582,161.0,78.0,2716.4,55.6,203.0,146.0
6583,240.0,70.0,3814.8,77.4,167.0,238.0
6584,202.0,49.0,2181.2,74.5,226.0,191.0
6585,274.0,52.0,3704.9,92.6,179.0,240.0
6586,294.0,81.0,3178.2,62.6,230.0,179.0
6587,253.0,76.0,3390.7,95.2,234.0,105.0
6588,222.0,81.0,3907.0,90.0,179.0,173.0
6589,204.0,72.0,3681.6,97.5,182.0,184.0
6590,274.0,62.0,2063.3,75.5,128.0,189.0
6591,246.0,32.0,2505.2,64.9,218.0,186.0
6592,185.0,80.0,4426.6,90.0,159.0,190.0
6593,291.0,78.0,3065.7,76.6,219.0,162.0
6594,213.0,68.0,4642.2,97.9,186.0,110.0
6595,282.0,72.0,4325.8,70.6,245.0,169.0
6596,226.0,65.0,3227.0,81.1,155.0,98.0
6597,217.0,41.0,4139.9,94.1,196.0,172.0
6598,261.0,57.0,2142.8,82.2,137.0,173.0
6599,357.0,68.0,3946.2,99.4,220.0,177.0
6600,275.0,61.0,2958.0,108.5,166.0,161.0
6601,214.0,39.0,3944.7,83.8,131.0,183.0
6602,294.0,66.0,4034.4,49.9,279.0,228.0
6603,239.0,73.0,3164.3,121.3,168.0,98.0
6604,327.0,65.0,2670.1,67.3,202.0,211.0
6605,177.0,70.0,2772.2,101.4,142.0,176.0
6606,337.0,78.0,2467.2,92.3,198.0,218.0
6607,288.0,49.0,3861.3,93.7,177.0,237.0
6608,207.0,57.0,4485.5,66.8,229.0,191.0
6609,194.0,73.0,1897.1,103.6,132.0,153.0
6610,302.0,46.0,3938.9,89.7,132.0,144.0
6611,228.0,75.0,4315.8,92.2,204.0,159.0
6612,194.0,74.0,3937.0,73.1,166.0,169.0
6613,262.0,51.0,3765.4,96.0,251.0,189.0
6614,280.0,70.0,2569.8,56.6,227.0,172.0
6615,279.0,34.0,3655.7,71.1,173.0,149.0
6616,194.0,68.0,3097.7,61.8,155.0,132.0
6617,221.0,79.0,3080.7,60.8,156.0,132.0
6618,259.0,70.0,3670.8,67.9,223.0,132.0
6619,195.0,57.0,3924.8,74.8,256.0,139.0
6620,242.0,54.0,4015.4,85.3,173.0,178.0
6621,253.0,78.0,3835.0,71.7,138.0,190.0
6622,253.0,58.0,2877.7,57.3,273.0,165.0
6623,154.0,35.0,2870.4,63.8,211.0,181.0
6624,229.0,79.0,3813.6,83.5,250.0,214.0
6625,216.0,88.0,3913.2,64.6,224.0,183.0
6626,218.0,74.0,2437.2,86.1,157.0,299.0
6627,325.0,83.0,1813.3,83.7,183.0,155.0
6628,276.0,70.0,3143.5,86.1,167.0,213.0
6629,227.0,98.0,3845.3,86.4,183.0,220.0
6630,321.0,56.0,3173.8,56.2,202.0,70.0
6631,327.0,76.0,3278.4,79.9,111.0,171.0
6632,244.0,62.0,3150.1,93.1,166.0,254.0
6633,214.0,53.0,3932.0,63.1,272.0,211.0
6634,280.0,72.0,2372.8,88.7,190.0,213.0
6635,179.0,90.0,2818.6,43.5,308.0,199.0
6636,261.0,68.0,2905.1,81.2,230.0,225.0
6637,233.0,57.0,4261.5,92.4,135.0,234.0
6638,165.0,64.0,3934.5,83.5,152.0,233.0
6639,321.0,54.0,4041.7,99.6,195.0,156.0
6640,199.0,49.0,3671.0,68.7,115.0,260.0
6641,134.0,76.0,2133.9,101.2,168.0,132.0
6642,239.0,66.0,2170.0,82.8,198.0,197.0
6643,175.0,77.0,2371.5,59.9,225.0,210.0
6644,336.0,56.0,1835.9,80.3,156.0,190.0
6645,220.0,64.0,3151.4,65.0,208.0,209.0
6646,360.0,76.0,3180.4,76.3,238.0,167.0
6647,156.0,75.0,2953.2,55.7,235.0,148.0
6648,364.0,78.0,2973.3,60.0,145.0,206.0
6649,241.0,68.0,3867.1,59.7,134.0,155.0
6650,231.0,55.0,3926.8,73.4,187.0,190.0
6651,243.0,90.0,4106.3,79.7,202.0,186.0
6652,293.0,77.0,3954.2,68.7,191.0,121.0
6653,206.0,50.0,2799.3,99.8,236.0,209.0
6654,293.0,53.0,3301.1,61.9,172.0,174.0
6655,217.0,77.0,3614.6,70.5,146.0,208.0
6656,218.0,78.0,2596.3,73.1,181.0,152.0
6657,238.0,61.0,3257.7,83.3,176.0,185.0
6658,287.0,75.0,3881.9,129.5,224.0,169.0
6659,204.0,49.0,2820.7,101.0,160.0,220.0
6660,349.0,95.0,3565.6,88.1,203.0,198.0
6661,223.0,72.0,3193.6,79.2,202.0,170.0
6662,363.0,68.0,3304.8,78.6,194.0,138.0
6663,205.0,69.0,3803.6,92.3,242.0,119.0
6664,371.0,64.0,3391.2,71.0,211.0,205.0
6665,306.0,100.0,3201.1,82.8,237.0,149.0
6666,336.0,69.0,4202.6,90.2,197.0,153.0
6667,184.0,50.0,3144.4,80.8,197.0,136.0
6668,208.0,71.0,3049.4,59.7,215.0,189.0
6669,203.0,65.0,3075.7,63.8,193.0,171.0
6670,250.0,78.0,3227.9,83.2,225.0,174.0
6671,289.0,73.0,3953.3,76.1,177.0,205.0
6672,304.0,84.0,3028.2,103.4,233.0,204.0
6673,278.0,53.0,3372.5,65.0,208.0,201.0
6674,284.0,78.0,2994.3,69.4,197.0,215.0
6675,325.0,57.0,3601.7,63.9,226.0,207.0
6676,253.0,61.0,2692.7,111.4,167.0,173.0
6677,231.0,59.0,2866.3,84.5,147.0,197.0
6678,285.0,76.0,4530.9,61.2,208.0,196.0
6679,278.0,54.0,3139.9,88.9,248.0,147.0
6680,183.0,67.0,3162.9,80.6,225.0,166.0
6681,261.0,59.0,2688.6,107.8,186.0,158.0
6682,382.0,72.0,2453.4,68.2,225.0,256.0
6683,256.0,45.0,2968.5,121.7,176.0,170.0
6684,306.0,79.0,1889.6,48.2,100.0,194.0
6685,243.0,47.0,3045.5,82.3,152.0,195.0
6686,336.0,52.0,4062.0,79.4,161.0,199.0
6687,284.0,62.0,4214.0,87.4,297.0,133.0
6688,223.0,67.0,3572.7,101.2,169.0,192.0
6689,303.0,66.0,3533.3,54.5,183.0,201.0
6690,348.0,80.0,2462.7,76.3,225.0,147.0
6691,285.0,57.0,3255.3,43.8,294.0,217.0
6692,258.0,93.0,3501.4,93.7,198.0,170.0
6693,289.0,73.0,2125.3,112.0,225.0,262.0
6694,268.0,58.0,4302.4,76.4,122.0,273.0
6695,298.0,78.0,3734.5,100.1,239.0,167.0
6696,237.0,83.0,2276.7,87.8,236.0,155.0
6697,204.0,61.0,3176.3,83.9,165.0,107.0
6698,309.0,89.0,3491.7,80.0,197.0,254.0
6699,367.0,81.0,3802.1,82.1,207.0,150.0
6700,276.0,67.0,2777.2,63.0,209.0,135.0
6701,255.0,59.0,2864.9,64.4,214.0,202.0
6702,401.0,104.0,2586.0,96.9,167.0,235.0
6703,310.0,79.0,3259.1,98.6,174.0,233.0
6704,305.0,57.0,3975.3,95.0,185.0,247.0
6705,269.0,72.0,3368.3,83.2,226.0,211.0
6706,228.0,62.0,3882.9,80.9,187.0,134.0
6707,234.0,63.0,4357.6,86.6,168.0,265.0
6708,243.0,58.0,3254.5,75.7,197.0,184.0
6709,182.0,74.0,4232.8,81.1,216.0,223.0
6710,242.0,62.0,3297.8,70.2,184.0,232.0
6711,260.0,84.0,3019.8,80.8,183.0,217.0
6712,239.0,61.0,3679.9,84.6,158.0,208.0
6713,269.0,69.0,2673.3,56.5,242.0,173.0
6714,249.0,77.0,2783.1,87.4,174.0,228.0
6715,261.0,65.0,3659.1,80.6,236.0,255.0
6716,221.0,58.0,2324.8,62.5,161.0,268.0
6717,237.0,84.0,4433.2,83.2,178.0,157.0
6718,253.0,46.0,3440.4,81.7,202.0,65.0
6719,215.0,54.0,3714.1,113.1,187.0,140.0
6720,248.0,65.0,3212.8,51.9,164.0,184.0
6721,222.0,79.0,3741.3,62.1,235.0,181.0
6722,308.0,51.0,4232.9,96.6,199.0,196.0
6723,240.0,76.0,1651.0,85.1,205.0,162.0
6724,279.0,64.0,3938.1,63.4,179.0,166.0
6725,224.0,29.0,3794.3,99.0,150.0,137.0
6726,242.0,68.0,3696.3,91.3,217.0,159.0
6727,248.0,74.0,2597.3,86.0,133.0,171.0
6728,189.0,62.0,3432.8,83.1,138.0,202.0
6729,169.0,59.0,3966.0,74.2,175.0,161.0
6730,184.0,50.0,2513.8,97.5,247.0,239.0
6731,288.0,81.0,3647.5,54.8,176.0,153.0
6732,279.0,63.0,2744.0,76.7,224.0,158.0
6733,238.0,65.0,3496.7,101.1,203.0,198.0
6734,166.0,52.0,2712.2,78.3,208.0,252.0
6735,290.0,63.0,3974.8,75.9,194.0,218.0
6736,223.0,68.0,3010.9,71.5,209.0,224.0
6737,265.0,53.0,3249.4,71.6,151.0,160.0
6738,269.0,89.0,2897.1,58.1,191.0,198.0
6739,314.0,39.0,4138.6,90.2,228.0,171.0
6740,254.0,55.0,2464.9,66.1,131.0,185.0
6741,66.0,84.0,2901.0,75.4,192.0,245.0
6742,284.0,70.0,4392.2,87.9,185.0,162.0
6743,209.0,65.0,3758.8,77.1,251.0,223.0
6744,175.0,60.0,3000.7,90.2,210.0,223.0
6745,205.0,84.0,3740.4,74.6,265.0,231.0
6746,138.0,63.0,2981.0,74.6,163.0,199.0
6747,290.0,79.0,3489.0,81.0,199.0,208.0
6748,195.0,79.0,2466.5,72.3,187.0,207.0
6749,293.0,54.0,3897.9,57.9,134.0,184.0
6750,246.0,60.0,3677.3,94.3,209.0,210.0
6751,244.0,68.0,2927.2,89.7,186.0,252.0
6752,284.0,47.0,2907.9,97.5,215.0,147.0
6753,109.0,58.0,3171.1,86.6,231.0,174.0
6754,286.0,77.0,3815.1,77.5,162.0,160.0
6755,262.0,71.0,3363.8,94.5,204.0,156.0
6756,305.0,91.0,3705.3,77.1,141.0,240.0
6757,231.0,71.0,3091.0,105.9,173.0,111.0
6758,271.0,47.0,2561.8,81.9,180.0,197.0
6759,212.0,41.0,3229.2,94.5,194.0,220.0
6760,284.0,72.0,3770.6,96.5,240.0,164.0
6761,292.0,81.0,3786.7,101.1,172.0,190.0
6762,118.0,72.0,4382.4,106.5,244.0,197.0
6763,270.0,39.0,2177.0,100.1,155.0,284.0
6764,203.0,57.0,2198.1,92.6,149.0,175.0
6765,242.0,47.0,2633.3,82.6,223.0,259.0
6766,240.0,32.0,3193.2,49.6,180.0,184.0
6767,263.0,56.0,3579.8,90.1,216.0,182.0
6768,276.0,79.0,3687.5,74.1,179.0,168.0
6769,239.0,65.0,3623.2,101.4,198.0,128.0
6770,222.0,60.0,3597.4,96.5,181.0,232.0
6771,220.0,82.0,4156.0,84.5,235.0,249.0
6772,179.0,63.0,3192.2,54.7,214.0,161.0
6773,158.0,57.0,3030.9,88.4,161.0,154.0
6774,316.0,72.0,3229.9,84.5,179.0,198.0
6775,180.0,63.0,4385.2,61.3,207.0,165.0
6776,334.0,64.0,3003.9,75.8,277.0,134.0
6777,197.0,51.0,3525.5,89.2,168.0,175.0
6778,287.0,50.0,3228.6,77.5,94.0,222.0
6779,313.0,63.0,3704.8,76.2,181.0,201.0
6780,232.0,77.0,1966.4,96.4,305.0,201.0
6781,249.0,68.0,3585.6,70.4,224.0,221.0
6782,263.0,55.0,2853.7,79.7,224.0,140.0
6783,261.0,76.0,3351.2,75.0,177.0,233.0
6784,215.0,76.0,4389.4,66.0,229.0,181.0
6785,173.0,42.0,2867.5,67.6,179.0,214.0
6786,266.0,54.0,3809.9,97.7,274.0,201.0
6787,273.0,43.0,2795.0,76.8,156.0,158.0
6788,218.0,57.0,3744.2,73.3,200.0,231.0
6789,314.0,67.0,2795.9,91.7,221.0,133.0
6790,225.0,39.0,3136.0,95.2,207.0,198.0
6791,292.0,67.0,3255.7,71.7,193.0,213.0
6792,290.0,87.0,3513.3,76.6,155.0,161.0
6793,169.0,50.0,3520.4,93.8,218.0,215.0
6794,294.0,68.0,3261.7,99.6,90.0,233.0
6795,132.0,52.0,4472.2,98.5,219.0,224.0
6796,266.0,71.0,3566.5,81.3,152.0,255.0
6797,213.0,47.0,4522.3,106.3,198.0,171.0
6798,258.0,83.0,3175.9,78.1,230.0,250.0
6799,313.0,68.0,2836.0,94.5,167.0,215.0
6800,281.0,79.0,4096.3,74.2,253.0,223.0
6801,282.0,85.0,2158.8,48.1,161.0,162.0
6802,303.0,79.0,1641.3,73.3,187.0,169.0
6803,228.0,73.0,4131.5,45.9,178.0,164.0
6804,280.0,73.0,2435.2,99.5,185.0,198.0
6805,260.0,69.0,4835.6,89.7,179.0,197.0
6806,229.0,88.0,3307.9,75.1,188.0,204.0
6807,269.0,72.0,3450.6,89.5,203.0,174.0
6808,214.0,87.0,3574.5,75.1,205.0,200.0
6809,283.0,64.0,3489.9,72.4,184.0,204.0
6810,184.0,69.0,3393.1,88.5,193.0,197.0
6811,322.0,48.0,3261.8,70.7,230.0,232.0
6812,234.0,63.0,2217.8,75.5,147.0,191.0
6813,276.0,63.0,3773.2,45.1,168.0,169.0
6814,231.0,67.0,3798.5,75.7,223.0,179.0
6815,214.0,97.0,3797.8,49.5,266.0,137.0
6816,248.0,51.0,3241.1,63.9,210.0,225.0
6817,332.0,61.0,3346.1,60.0,191.0,176.0
6818,254.0,79.0,4527.8,82.8,218.0,237.0
6819,210.0,93.0,3193.1,86.4,155.0,242.0
6820,163.0,69.0,3620.5,86.1,228.0,169.0
6821,256.0,53.0,3571.6,104.1,250.0,192.0
6822,259.0,62.0,4038.8,93.1,214.0,225.0
6823,210.0,53.0,3808.1,61.2,166.0,215.0
6824,282.0,65.0,2968.3,79.3,160.0,122.0
6825,263.0,71.0,3332.0,69.4,149.0,175.0
6826,256.0,65.0,4540.8,86.0,255.0,178.0
6827,269.0,61.0,2969.3,47.2,165.0,182.0
6828,192.0,68.0,2731.0,97.3,215.0,186.0
6829,265.0,68.0,2800.8,75.1,185.0,194.0
6830,251.0,55.0,2385.9,72.3,179.0,159.0
6831,309.0,67.0,3493.7,80.7,200.0,197.0
6832,223.0,71.0,2727.0,57.9,155.0,133.0
6833,286.0,51.0,3599.5,72.5,214.0,184.0
6834,252.0,51.0,2999.5,88.3,180.0,178.0
6835,301.0,83.0,3181.6,95.1,202.0,211.0
6836,378.0,92.0,4442.4,91.5,204.0,161.0
6837,268.0,66.0,3298.9,97.5,139.0,188.0
6838,224.0,52.0,2253.1,96.1,138.0,223.0
6839,262.0,64.0,1510.3,84.6,231.0,176.0
6840,278.0,60.0,3382.3,78.0,189.0,202.0
6841,227.0,62.0,3304.8,85.3,239.0,187.0
6842,240.0,63.0,3547.2,92.5,130.0,152.0
6843,235.0,45.0,2448.6,83.8,190.0,180.0
6844,328.0,62.0,3888.0,62.9,218.0,213.0
6845,256.0,94.0,4009.2,68.2,236.0,142.0
6846,277.0,62.0,3392.0,73.6,179.0,189.0
6847,200.0,83.0,2931.1,33.1,270.0,190.0
6848,188.0,37.0,3663.1,68.3,194.0,200.0
6849,189.0,88.0,2878.9,81.1,266.0,155.0
6850,264.0,69.0,3546.5,55.7,194.0,191.0
6851,212.0,53.0,4060.1,91.7,186.0,168.0
6852,209.0,54.0,2084.0,100.6,178.0,192.0
6853,283.0,66.0,3531.4,88.3,230.0,186.0
6854,302.0,58.0,2945.2,65.1,164.0,176.0
6855,219.0,90.0,2635.9,77.6,265.0,172.0
6856,72.0,70.0,3395.3,94.7,230.0,146.0
6857,183.0,68.0,3408.3,92.3,240.0,161.0
6858,166.0,74.0,2569.5,64.3,95.0,146.0
6859,333.0,73.0,2940.7,81.4,191.0,208.0
6860,237.0,71.0,3788.9,77.6,225.0,145.0
6861,196.0,67.0,3145.3,45.1,158.0,243.0
6862,339.0,78.0,2828.0,66.1,153.0,227.0
6863,185.0,72.0,2901.2,74.8,197.0,175.0
6864,261.0,75.0,2959.0,60.0,208.0,174.0
6865,211.0,78.0,3642.0,89.2,239.0,196.0
6866,178.0,60.0,2792.7,68.8,245.0,186.0
6867,202.0,87.0,2881.9,79.9,182.0,201.0
6868,312.0,59.0,3155.0,71.7,160.0,169.0
6869,243.0,62.0,2613.7,77.8,179.0,197.0
6870,295.0,67.0,3363.6,91.8,215.0,214.0
6871,222.0,92.0,2555.1,74.7,282.0,162.0
6872,216.0,62.0,3881.5,84.0,182.0,154.0
6873,232.0,78.0,4098.8,79.1,187.0,157.0
6874,305.0,78.0,3589.3,71.6,227.0,162.0
6875,222.0,44.0,2303.4,90.6,184.0,190.0
6876,205.0,70.0,4048.0,62.9,211.0,218.0
6877,183.0,61.0,4208.2,66.5,123.0,176.0
6878,225.0,76.0,2290.1,95.0,208.0,195.0
6879,180.0,67.0,2649.8,79.3,144.0,153.0
6880,360.0,45.0,3701.7,89.6,214.0,163.0
6881,266.0,74.0,2246.8,87.0,232.0,177.0
6882,177.0,54.0,3780.6,83.4,168.0,158.0
6883,281.0,78.0,3830.5,117.6,240.0,232.0
6884,219.0,52.0,3228.0,76.2,177.0,170.0
6885,254.0,40.0,1999.0,88.7,151.0,195.0
6886,193.0,72.0,3481.2,38.4,214.0,185.0
6887,242.0,101.0,3188.8,102.2,211.0,122.0
6888,268.0,61.0,2784.1,74.0,163.0,223.0
6889,238.0,68.0,2750.6,86.3,167.0,201.0
6890,298.0,91.0,4277.2,64.4,180.0,111.0
6891,305.0,82.0,3670.8,97.3,192.0,176.0
6892,330.0,86.0,4367.2,99.4,137.0,159.0
